Город,Федеральный округ,lat,lng
Дмитриев,Центральный,"52,127774","35,080353"
Железногорск,Центральный,"52,337971","35,351743"
Курск,Центральный,"51,730361","36,192647"
Курчатов,Центральный,"51,660496","35,657143"
Льгов,Центральный,"51,656942","35,259432"
Обоянь,Центральный,"51,20995","36,26744"
Рыльск,Центральный,"51,571431","34,683288"
Суджа,Центральный,"51,190953","35,268918"
Фатеж,Центральный,"52,091789","35,853892"
Щигры,Центральный,"51,87619","36,912"
