Город,Федеральный округ,lat,lng
Ардатов,Приволжский,"54,84656","46,241183"
Инсар,Приволжский,"53,866508","44,372248"
Ковылкино,Приволжский,"54,039201","43,919056"
Краснослободск,Приволжский,"54,424901","43,784435"
Рузаевка,Приволжский,"54,058268","44,94911"
Саранск,Приволжский,"54,187433","45,183938"
Темников,Приволжский,"54,630967","43,216089"
