Город,Федеральный округ,lat,lng
Барыш,Приволжский,"53,653468","47,118029"
Димитровград,Приволжский,"54,217715","49,621984"
Инза,Приволжский,"53,857035","46,351649"
Новоульяновск,Приволжский,"54,151718","48,384824"
Сенгилей,Приволжский,"53,96207","48,790584"
Ульяновск,Приволжский,"54,314192","48,403123"
