Город,Федеральный округ,lat,lng
Далматово,Уральский,"56,258608","62,939311"
Катайск,Уральский,"56,283235","62,58365"
Курган,Уральский,"55,441004","65,341118"
Куртамыш,Уральский,"54,912459","64,433505"
Макушино,Уральский,"55,205024","67,248601"
Петухово,Уральский,"55,065035","67,887375"
Шадринск,Уральский,"56,087042","63,629747"
Шумиха,Уральский,"55,228726","63,28571"
Щучье,Уральский,"55,208831","62,747853"
